name,latitude,longitude,type,geometry
Jesús Maria - Pg Sant Gervasi,41.409656,2.132949,"{'typepoint': {'type': 'Point', 'coordinates': [41.409656, 2.132949]}}",POINT (2.132949 41.409656)
Esteve Terradas - Josep Jover,41.413894,2.140514,"{'typepoint': {'type': 'Point', 'coordinates': [41.413894, 2.140514]}}",POINT (2.140514 41.413894)
Parc Sanitari Pere Virgili,41.415052,2.139808,"{'typepoint': {'type': 'Point', 'coordinates': [41.415052, 2.139808]}}",POINT (2.139808 41.415052)
Collserola - Carlos Pirozzini,41.417202,2.135016,"{'typepoint': {'type': 'Point', 'coordinates': [41.417202, 2.135016]}}",POINT (2.135016 41.417202)
Enric Clarassó - Collserola,41.418248,2.133909,"{'typepoint': {'type': 'Point', 'coordinates': [41.418248, 2.133909]}}",POINT (2.133909 41.418248)
Anna Piferrer - Av Vallcarca,41.417403,2.140708,"{'typepoint': {'type': 'Point', 'coordinates': [41.417403, 2.140708]}}",POINT (2.140708 41.417403)
Pg Andreu Nin - Parc Esportiu Can Dragó,41.434222,2.181472,"{'typepoint': {'type': 'Point', 'coordinates': [41.434222, 2.181472]}}",POINT (2.181472 41.434222)
Pg Ciutat de Mallorca - Piferrer,41.432926,2.178672,"{'typepoint': {'type': 'Point', 'coordinates': [41.432926, 2.178672]}}",POINT (2.178672 41.432926)
Pintor Alsamora - Piferrer,41.435137,2.17921,"{'typepoint': {'type': 'Point', 'coordinates': [41.435137, 2.17921]}}",POINT (2.17921 41.435137)
Escultor Ordóñez - Pintor Alsamora,41.435034,2.175878,"{'typepoint': {'type': 'Point', 'coordinates': [41.435034, 2.175878]}}",POINT (2.175878 41.435034)
Pg de Santa Madrona,41.368543,2.157981,"{'typepoint': {'type': 'Point', 'coordinates': [41.368543, 2.157981]}}",POINT (2.157981 41.368543)
Pg de Santa Madrona - Font del Gat,41.368436,2.158042,"{'typepoint': {'type': 'Point', 'coordinates': [41.368436, 2.158042]}}",POINT (2.158042 41.368436)
Badajoz - Sancho de Ávila,41.401323,2.191976,"{'typepoint': {'type': 'Point', 'coordinates': [41.401323, 2.191976]}}",POINT (2.191976 41.401323)
Viver - Av Elies Pagès,41.429063,2.132024,"{'typepoint': {'type': 'Point', 'coordinates': [41.429063, 2.132024]}}",POINT (2.132024 41.429063)
Viver - Cànoves,41.428623,2.130794,"{'typepoint': {'type': 'Point', 'coordinates': [41.428623, 2.130794]}}",POINT (2.130794 41.428623)
Cànoves 105,41.427981,2.128761,"{'typepoint': {'type': 'Point', 'coordinates': [41.427981, 2.128761]}}",POINT (2.128761 41.427981)
Cànoves - Sant Genís,41.427771,2.129981,"{'typepoint': {'type': 'Point', 'coordinates': [41.427771, 2.129981]}}",POINT (2.129981 41.427771)
Cànoves 49,41.427495,2.131999,"{'typepoint': {'type': 'Point', 'coordinates': [41.427495, 2.131999]}}",POINT (2.131999 41.427495)
Cànoves - Penitents,41.427163,2.133884,"{'typepoint': {'type': 'Point', 'coordinates': [41.427163, 2.133884]}}",POINT (2.133884 41.427163)
Cànoves - Natzaret,41.426775,2.134971,"{'typepoint': {'type': 'Point', 'coordinates': [41.426775, 2.134971]}}",POINT (2.134971 41.426775)
Av Elies Pagès - Pl Madrona Prat,41.427537,2.134798,"{'typepoint': {'type': 'Point', 'coordinates': [41.427537, 2.134798]}}",POINT (2.134798 41.427537)
Rbla Prim - Santander,41.426137,2.199934,"{'typepoint': {'type': 'Point', 'coordinates': [41.426137, 2.199934]}}",POINT (2.199934 41.426137)
Trav de Gràcia - Pl Gal·la Placídia,41.398715,2.153747,"{'typepoint': {'type': 'Point', 'coordinates': [41.398715, 2.153747]}}",POINT (2.153747 41.398715)
Trav de Gràcia - Mariana Pineda,41.400693,2.156869,"{'typepoint': {'type': 'Point', 'coordinates': [41.400693, 2.156869]}}",POINT (2.156869 41.400693)
Trav de Gràcia - Torrent de l'Olla,41.401552,2.15823,"{'typepoint': {'type': 'Point', 'coordinates': [41.401552, 2.15823]}}",POINT (2.15823 41.401552)
Trav de Gràcia - Torrent d'En Vidalet,41.403189,2.160822,"{'typepoint': {'type': 'Point', 'coordinates': [41.403189, 2.160822]}}",POINT (2.160822 41.403189)
Trav de Gràcia - Torrent de les Flors,41.403924,2.162025,"{'typepoint': {'type': 'Point', 'coordinates': [41.403924, 2.162025]}}",POINT (2.162025 41.403924)
Encarnació - Escorial,41.407526,2.161776,"{'typepoint': {'type': 'Point', 'coordinates': [41.407526, 2.161776]}}",POINT (2.161776 41.407526)
Encarnació - Torrent de les Flors,41.406218,2.159707,"{'typepoint': {'type': 'Point', 'coordinates': [41.406218, 2.159707]}}",POINT (2.159707 41.406218)
Pl de la Virreina,41.404669,2.157247,"{'typepoint': {'type': 'Point', 'coordinates': [41.404669, 2.157247]}}",POINT (2.157247 41.404669)
Ros de Olano - Torrent de l'Olla,41.402153,2.156638,"{'typepoint': {'type': 'Point', 'coordinates': [41.402153, 2.156638]}}",POINT (2.156638 41.402153)
Ros de Olano - Gran de Gràcia,41.401047,2.154683,"{'typepoint': {'type': 'Point', 'coordinates': [41.401047, 2.154683]}}",POINT (2.154683 41.401047)
Bretón de los Herreros - Aulèstia i Pijoan,41.402347,2.151759,"{'typepoint': {'type': 'Point', 'coordinates': [41.402347, 2.151759]}}",POINT (2.151759 41.402347)
Garcilaso - Meridiana,41.422888,2.186161,"{'typepoint': {'type': 'Point', 'coordinates': [41.422888, 2.186161]}}",POINT (2.186161 41.422888)
Garcilaso - La Sagrera,41.422641,2.189182,"{'typepoint': {'type': 'Point', 'coordinates': [41.422641, 2.189182]}}",POINT (2.189182 41.422641)
Mare de Déu de Port - Pl Teresa Claramunt,41.362192,2.139499,"{'typepoint': {'type': 'Point', 'coordinates': [41.362192, 2.139499]}}",POINT (2.139499 41.362192)
Mare de Déu de Port - Sant Eloi,41.357545,2.143703,"{'typepoint': {'type': 'Point', 'coordinates': [41.357545, 2.143703]}}",POINT (2.143703 41.357545)
Mare de Déu de Port - Cisell,41.356324,2.14469,"{'typepoint': {'type': 'Point', 'coordinates': [41.356324, 2.14469]}}",POINT (2.14469 41.356324)
Alumini - Ctra del Prat,41.359218,2.13292,"{'typepoint': {'type': 'Point', 'coordinates': [41.359218, 2.13292]}}",POINT (2.13292 41.359218)
Mineria - Mare de Déu de Port,41.364874,2.138295,"{'typepoint': {'type': 'Point', 'coordinates': [41.364874, 2.138295]}}",POINT (2.138295 41.364874)
Mare de Déu de Port - Mineria,41.364003,2.139195,"{'typepoint': {'type': 'Point', 'coordinates': [41.364003, 2.139195]}}",POINT (2.139195 41.364003)
Foneria - Energia,41.359498,2.136278,"{'typepoint': {'type': 'Point', 'coordinates': [41.359498, 2.136278]}}",POINT (2.136278 41.359498)
Garigliano - Almansa,41.446142,2.173969,"{'typepoint': {'type': 'Point', 'coordinates': [41.446142, 2.173969]}}",POINT (2.173969 41.446142)
Llobera - Baixada del Pedregar,41.449449,2.175218,"{'typepoint': {'type': 'Point', 'coordinates': [41.449449, 2.175218]}}",POINT (2.175218 41.449449)
Escales de Llobera,41.44987,2.17643,"{'typepoint': {'type': 'Point', 'coordinates': [41.44987, 2.17643]}}",POINT (2.17643 41.44987)
Cantera - Llobera,41.449227,2.177585,"{'typepoint': {'type': 'Point', 'coordinates': [41.449227, 2.177585]}}",POINT (2.177585 41.449227)
Mina de la Ciutat - Pla de Fornells,41.448172,2.175762,"{'typepoint': {'type': 'Point', 'coordinates': [41.448172, 2.175762]}}",POINT (2.175762 41.448172)
Aiguablava - Vila-real,41.451671,2.186287,"{'typepoint': {'type': 'Point', 'coordinates': [41.451671, 2.186287]}}",POINT (2.186287 41.451671)
Gran Via Carles III - Pl Reina Maria Cristina,41.386861,2.126875,"{'typepoint': {'type': 'Point', 'coordinates': [41.386861, 2.126875]}}",POINT (2.126875 41.386861)
Carles III - Les Corts,41.382146,2.128466,"{'typepoint': {'type': 'Point', 'coordinates': [41.382146, 2.128466]}}",POINT (2.128466 41.382146)
Francesc Alegre - Budapest,41.41655,2.16629,"{'typepoint': {'type': 'Point', 'coordinates': [41.41655, 2.16629]}}",POINT (2.16629 41.41655)
Museu Nacional d'Art de Catalunya,41.368098,2.151482,"{'typepoint': {'type': 'Point', 'coordinates': [41.368098, 2.151482]}}",POINT (2.151482 41.368098)
Pg de Montjuïc - Nou de La Rambla,41.37195,2.16722,"{'typepoint': {'type': 'Point', 'coordinates': [41.37195, 2.16722]}}",POINT (2.16722 41.37195)
Constitució - Badal,41.36925,2.133513,"{'typepoint': {'type': 'Point', 'coordinates': [41.36925, 2.133513]}}",POINT (2.133513 41.36925)
Panorama - Labèrnia,41.419071,2.16542,"{'typepoint': {'type': 'Point', 'coordinates': [41.419071, 2.16542]}}",POINT (2.16542 41.419071)
Cànoves - Viver,41.429309,2.128639,"{'typepoint': {'type': 'Point', 'coordinates': [41.429309, 2.128639]}}",POINT (2.128639 41.429309)
Diagonal - Metro Zona Universitària,41.384782,2.11293,"{'typepoint': {'type': 'Point', 'coordinates': [41.384782, 2.11293]}}",POINT (2.11293 41.384782)
Zona Universitària - Escola T S d'Enginyeria,41.385077,2.115683,"{'typepoint': {'type': 'Point', 'coordinates': [41.385077, 2.115683]}}",POINT (2.115683 41.385077)
Diagonal - Metro Palau Reial,41.38585,2.118733,"{'typepoint': {'type': 'Point', 'coordinates': [41.38585, 2.118733]}}",POINT (2.118733 41.38585)
Gran Via - Ca n'Oliva,41.420297,2.209146,"{'typepoint': {'type': 'Point', 'coordinates': [41.420297, 2.209146]}}",POINT (2.209146 41.420297)
Mini Estadi del F C Barcelona,41.380693,2.117823,"{'typepoint': {'type': 'Point', 'coordinates': [41.380693, 2.117823]}}",POINT (2.117823 41.380693)
Escorial - Mare de Déu de la Salut,41.41174,2.157136,"{'typepoint': {'type': 'Point', 'coordinates': [41.41174, 2.157136]}}",POINT (2.157136 41.41174)
Pare Jacint Alegre - Sant Cugat del Vallès,41.412065,2.155572,"{'typepoint': {'type': 'Point', 'coordinates': [41.412065, 2.155572]}}",POINT (2.155572 41.412065)
Marianao - Mercedes,41.413002,2.154369,"{'typepoint': {'type': 'Point', 'coordinates': [41.413002, 2.154369]}}",POINT (2.154369 41.413002)
Park Güell,41.413344,2.152958,"{'typepoint': {'type': 'Point', 'coordinates': [41.413344, 2.152958]}}",POINT (2.152958 41.413344)
Parc de Cervantes - Av d'Esplugues,41.385483,2.104894,"{'typepoint': {'type': 'Point', 'coordinates': [41.385483, 2.104894]}}",POINT (2.104894 41.385483)
Pg Joan de Borbó - Moll de Catalunya,41.370738,2.187718,"{'typepoint': {'type': 'Point', 'coordinates': [41.370738, 2.187718]}}",POINT (2.187718 41.370738)
Sot del Migdia,41.359883,2.150627,"{'typepoint': {'type': 'Point', 'coordinates': [41.359883, 2.150627]}}",POINT (2.150627 41.359883)
Pg Olímpic - Palau Sant Jordi,41.361808,2.15387,"{'typepoint': {'type': 'Point', 'coordinates': [41.361808, 2.15387]}}",POINT (2.15387 41.361808)
Jardí Botànic,41.362746,2.156699,"{'typepoint': {'type': 'Point', 'coordinates': [41.362746, 2.156699]}}",POINT (2.156699 41.362746)
Av de l'Estadi - Pg Olímpic,41.366521,2.157458,"{'typepoint': {'type': 'Point', 'coordinates': [41.366521, 2.157458]}}",POINT (2.157458 41.366521)
Radas - Magalhäes,41.37263,2.160615,"{'typepoint': {'type': 'Point', 'coordinates': [41.37263, 2.160615]}}",POINT (2.160615 41.37263)
Pg de l'Exposició - Sant Isidre,41.371117,2.159483,"{'typepoint': {'type': 'Point', 'coordinates': [41.371117, 2.159483]}}",POINT (2.159483 41.371117)
Ctra de l'Església - Camí del Faig,41.417655,2.107103,"{'typepoint': {'type': 'Point', 'coordinates': [41.417655, 2.107103]}}",POINT (2.107103 41.417655)
Ctra de l'Església,41.418008,2.107397,"{'typepoint': {'type': 'Point', 'coordinates': [41.418008, 2.107397]}}",POINT (2.107397 41.418008)
Casa Batlló,41.390979,2.166518,"{'typepoint': {'type': 'Point', 'coordinates': [41.390979, 2.166518]}}",POINT (2.166518 41.390979)
Vivers Tres Pins,41.366374,2.158748,"{'typepoint': {'type': 'Point', 'coordinates': [41.366374, 2.158748]}}",POINT (2.158748 41.366374)
Ctra d'Horta - Cotxeres,41.439876,2.154465,"{'typepoint': {'type': 'Point', 'coordinates': [41.439876, 2.154465]}}",POINT (2.154465 41.439876)
Ferran Junoy - Sant Adrià,41.435751,2.194654,"{'typepoint': {'type': 'Point', 'coordinates': [41.435751, 2.194654]}}",POINT (2.194654 41.435751)
Pl Kennedy,41.410114,2.137032,"{'typepoint': {'type': 'Point', 'coordinates': [41.410114, 2.137032]}}",POINT (2.137032 41.410114)
Ronda Guineueta Vella - Juan Ramón Jiménez,41.442855,2.162305,"{'typepoint': {'type': 'Point', 'coordinates': [41.442855, 2.162305]}}",POINT (2.162305 41.442855)
John M. Keynes - Diagonal,41.386272,2.116581,"{'typepoint': {'type': 'Point', 'coordinates': [41.386272, 2.116581]}}",POINT (2.116581 41.386272)
World Trade Center,41.373156,2.178164,"{'typepoint': {'type': 'Point', 'coordinates': [41.373156, 2.178164]}}",POINT (2.178164 41.373156)
Ciutat d'Asunción - Pg de l'Havana,41.437766,2.200535,"{'typepoint': {'type': 'Point', 'coordinates': [41.437766, 2.200535]}}",POINT (2.200535 41.437766)
Sao Paulo - Centre Comercial La Maquinista,41.438892,2.197689,"{'typepoint': {'type': 'Point', 'coordinates': [41.438892, 2.197689]}}",POINT (2.197689 41.438892)
Ciutat d'Asunción - Fra Juníper Serra,41.435221,2.200969,"{'typepoint': {'type': 'Point', 'coordinates': [41.435221, 2.200969]}}",POINT (2.200969 41.435221)
Pg de l'Havana - Ciutat d'Asunción,41.438673,2.199386,"{'typepoint': {'type': 'Point', 'coordinates': [41.438673, 2.199386]}}",POINT (2.199386 41.438673)
Parc de la Maquinista,41.436779,2.196138,"{'typepoint': {'type': 'Point', 'coordinates': [41.436779, 2.196138]}}",POINT (2.196138 41.436779)
Ctra de Ribes - Ronda de Dalt,41.446106,2.189065,"{'typepoint': {'type': 'Point', 'coordinates': [41.446106, 2.189065]}}",POINT (2.189065 41.446106)
Fra Juníper Serra - Formiga,41.434114,2.201896,"{'typepoint': {'type': 'Point', 'coordinates': [41.434114, 2.201896]}}",POINT (2.201896 41.434114)
Fra Juníper Serra,41.433237,2.203279,"{'typepoint': {'type': 'Point', 'coordinates': [41.433237, 2.203279]}}",POINT (2.203279 41.433237)
Fra Juníper Serra - Santander,41.43272,2.204854,"{'typepoint': {'type': 'Point', 'coordinates': [41.43272, 2.204854]}}",POINT (2.204854 41.43272)
Av Rasos de Peguera - Complex Esportiu Can Cuiàs,41.459859,2.168467,"{'typepoint': {'type': 'Point', 'coordinates': [41.459859, 2.168467]}}",POINT (2.168467 41.459859)
Perafita,41.459522,2.16891,"{'typepoint': {'type': 'Point', 'coordinates': [41.459522, 2.16891]}}",POINT (2.16891 41.459522)
Alumini - Alts Forns,41.356086,2.13519,"{'typepoint': {'type': 'Point', 'coordinates': [41.356086, 2.13519]}}",POINT (2.13519 41.356086)
Larrard - Rambla Mercedes,41.412382,2.15386,"{'typepoint': {'type': 'Point', 'coordinates': [41.412382, 2.15386]}}",POINT (2.15386 41.412382)
Les Agudes 140,41.460484,2.171967,"{'typepoint': {'type': 'Point', 'coordinates': [41.460484, 2.171967]}}",POINT (2.171967 41.460484)
Futbol Club Barcelona,41.381194,2.12042,"{'typepoint': {'type': 'Point', 'coordinates': [41.381194, 2.12042]}}",POINT (2.12042 41.381194)
Caixaforum - Pavelló Mies van der Rohe,41.37105,2.149667,"{'typepoint': {'type': 'Point', 'coordinates': [41.37105, 2.149667]}}",POINT (2.149667 41.37105)
Museu d'Història de Catalunya,41.381003,2.184009,"{'typepoint': {'type': 'Point', 'coordinates': [41.381003, 2.184009]}}",POINT (2.184009 41.381003)
Miramar - Jardins Costa i Llobera,41.370237,2.169511,"{'typepoint': {'type': 'Point', 'coordinates': [41.370237, 2.169511]}}",POINT (2.169511 41.370237)
Fundació Joan Miró,41.367891,2.159966,"{'typepoint': {'type': 'Point', 'coordinates': [41.367891, 2.159966]}}",POINT (2.159966 41.367891)
Mercat Mare de Déu de la Mercè,41.430396,2.17273,"{'typepoint': {'type': 'Point', 'coordinates': [41.430396, 2.17273]}}",POINT (2.17273 41.430396)
Les Drassanes,41.374786,2.176747,"{'typepoint': {'type': 'Point', 'coordinates': [41.374786, 2.176747]}}",POINT (2.176747 41.374786)
Les Drassanes,41.374799,2.177143,"{'typepoint': {'type': 'Point', 'coordinates': [41.374799, 2.177143]}}",POINT (2.177143 41.374799)
Ctra de Ribes - Via Favència,41.447955,2.189627,"{'typepoint': {'type': 'Point', 'coordinates': [41.447955, 2.189627]}}",POINT (2.189627 41.447955)
Ctra de Ribes - Tossal,41.448119,2.189624,"{'typepoint': {'type': 'Point', 'coordinates': [41.448119, 2.189624]}}",POINT (2.189624 41.448119)
Camí de l'Església - Rembrandt,41.434136,2.153398,"{'typepoint': {'type': 'Point', 'coordinates': [41.434136, 2.153398]}}",POINT (2.153398 41.434136)
Ganduxer - Via Augusta,41.398468,2.134904,"{'typepoint': {'type': 'Point', 'coordinates': [41.398468, 2.134904]}}",POINT (2.134904 41.398468)
Pg  Joan de Borbó - Pl  del Mar,41.374129,2.188249,"{'typepoint': {'type': 'Point', 'coordinates': [41.374129, 2.188249]}}",POINT (2.188249 41.374129)
Lilà - Júpiter,41.429367,2.100689,"{'typepoint': {'type': 'Point', 'coordinates': [41.429367, 2.100689]}}",POINT (2.100689 41.429367)
Lilà - Menta,41.429466,2.100864,"{'typepoint': {'type': 'Point', 'coordinates': [41.429466, 2.100864]}}",POINT (2.100864 41.429466)
Ctra de Vallvidrera - St Cugat,41.425867,2.120542,"{'typepoint': {'type': 'Point', 'coordinates': [41.425867, 2.120542]}}",POINT (2.120542 41.425867)
Tossal - Pl Josep Andreu i Abelló,41.448727,2.190692,"{'typepoint': {'type': 'Point', 'coordinates': [41.448727, 2.190692]}}",POINT (2.190692 41.448727)
Meridiana - Riera d'Horta,41.427666,2.184637,"{'typepoint': {'type': 'Point', 'coordinates': [41.427666, 2.184637]}}",POINT (2.184637 41.427666)
Comte d'Urgell - Buenos Aires,41.39178,2.145634,"{'typepoint': {'type': 'Point', 'coordinates': [41.39178, 2.145634]}}",POINT (2.145634 41.39178)
Collserola - Josep Garí,41.416248,2.136103,"{'typepoint': {'type': 'Point', 'coordinates': [41.416248, 2.136103]}}",POINT (2.136103 41.416248)
Vall Park,41.424782,2.135158,"{'typepoint': {'type': 'Point', 'coordinates': [41.424782, 2.135158]}}",POINT (2.135158 41.424782)
Segura - Jocs del 92,41.363199,2.145485,"{'typepoint': {'type': 'Point', 'coordinates': [41.363199, 2.145485]}}",POINT (2.145485 41.363199)
Indústria - Freser,41.415183,2.18178,"{'typepoint': {'type': 'Point', 'coordinates': [41.415183, 2.18178]}}",POINT (2.18178 41.415183)
Sant Antoni Maria Claret - Pg Maragall,41.416159,2.180865,"{'typepoint': {'type': 'Point', 'coordinates': [41.416159, 2.180865]}}",POINT (2.180865 41.416159)
Villar - Pg Maragall,41.416367,2.180076,"{'typepoint': {'type': 'Point', 'coordinates': [41.416367, 2.180076]}}",POINT (2.180076 41.416367)
Rambla Volart - Trobador,41.416212,2.178562,"{'typepoint': {'type': 'Point', 'coordinates': [41.416212, 2.178562]}}",POINT (2.178562 41.416212)
Torrent de Cal Notari,41.440242,2.150288,"{'typepoint': {'type': 'Point', 'coordinates': [41.440242, 2.150288]}}",POINT (2.150288 41.440242)
Mestre Dalmau - Feliu i Codina,41.43379,2.161694,"{'typepoint': {'type': 'Point', 'coordinates': [41.43379, 2.161694]}}",POINT (2.161694 41.43379)
Congrés - Doctor Letamendi,41.436963,2.160895,"{'typepoint': {'type': 'Point', 'coordinates': [41.436963, 2.160895]}}",POINT (2.160895 41.436963)
Pg Universal - Doctor Letamendi,41.437635,2.161452,"{'typepoint': {'type': 'Point', 'coordinates': [41.437635, 2.161452]}}",POINT (2.161452 41.437635)
Pg Reina Elisenda - Av JV Foix,41.398486,2.118457,"{'typepoint': {'type': 'Point', 'coordinates': [41.398486, 2.118457]}}",POINT (2.118457 41.398486)
Rambla Prim - Metro La Pau,41.422787,2.204613,"{'typepoint': {'type': 'Point', 'coordinates': [41.422787, 2.204613]}}",POINT (2.204613 41.422787)
Cardenal Reig - Av St Ramon Nonat,41.378549,2.117486,"{'typepoint': {'type': 'Point', 'coordinates': [41.378549, 2.117486]}}",POINT (2.117486 41.378549)
Sarrià,41.399491,2.120093,"{'typepoint': {'type': 'Point', 'coordinates': [41.399491, 2.120093]}}",POINT (2.120093 41.399491)
Diagonal Mar,41.410283,2.218309,"{'typepoint': {'type': 'Point', 'coordinates': [41.410283, 2.218309]}}",POINT (2.218309 41.410283)
Av Madrid - Joan Güell,41.380694,2.131584,"{'typepoint': {'type': 'Point', 'coordinates': [41.380694, 2.131584]}}",POINT (2.131584 41.380694)
Via Nostra - Sra de la Merçé,41.358723,2.154904,"{'typepoint': {'type': 'Point', 'coordinates': [41.358723, 2.154904]}}",POINT (2.154904 41.358723)
